16,4,8.0,8.0,8,0.0,True,100,0.00022921067079550994,-25.537139696378983,-25.537139696378983,129.38780522346497
16,4,8.0,8.0,8,0.0,True,100,0.0002835681207216112,-25.537141384656234,-1.6882772513326927e-06,123.81838083267212
16,4,8.0,8.0,8,0.0,True,200,5.9385033068792836e-05,-25.537254346147286,-0.00011296149105177733,261.00299048423767
16,4,8.0,8.0,8,0.0,True,200,0.00013721182335757476,-25.537268997881757,-1.4651734471016198e-05,290.85193967819214
16,4,8.0,8.0,8,0.0,True,400,8.479322332277695e-06,-25.537322317632036,-5.331975027900171e-05,687.549168586731
16,4,8.0,8.0,8,0.0,True,400,1.2668441399910085e-05,-25.537347157131627,-2.483949959142251e-05,797.8782830238342
16,4,8.0,8.0,8,0.0,True,400,1.796080641724984e-05,-25.537364960326215,-1.7803194587884263e-05,810.8700520992279
16,4,8.0,8.0,8,0.0,True,800,2.3879605350885983e-06,-25.537384850971545,-1.9890645329923018e-05,1759.134226322174
16,4,8.0,8.0,8,0.0,True,800,1.9069876771028133e-06,-25.53739753081228,-1.2679840736495862e-05,2201.12166929245
16,4,8.0,8.0,8,0.0,True,800,1.3524744417737564e-06,-25.537402313205035,-4.782392753810427e-06,2315.234407901764
16,4,8.0,8.0,8,0.0,True,800,5.656077064487629e-07,-25.537405888291133,-3.575086097384883e-06,2262.4925367832184
16,4,8.0,8.0,8,0.0,True,1600,2.2481276573835498e-07,-25.537407169212987,-1.280921853918926e-06,2350.2417538166046
16,4,8.0,8.0,8,0.0,True,1600,3.08292783302362e-07,-25.53740794046887,-7.712558840466954e-07,2465.405217409134
16,4,8.0,8.0,8,0.0,True,1600,9.44075964071231e-08,-25.537408291298792,-3.508299215582156e-07,2674.5758476257324
16,4,8.0,8.0,8,0.0,True,2000,7.164169346664973e-08,-25.537408489985356,-1.9868656409016694e-07,2930.61230301857
16,4,8.0,8.0,8,0.0,True,2000,4.00333419829957e-08,-25.53740860850979,-1.1852443293491888e-07,2909.6773397922516
16,4,8.0,8.0,8,0.0,True,2000,2.5373424258014608e-08,-25.537408678212223,-6.970243404680332e-08,2845.061351299286
16,4,8.0,8.0,8,0.0,True,4000,1.5427644943917496e-08,-25.537408718371005,-4.015878118934779e-08,3210.6059398651123
16,4,8.0,8.0,8,0.0,True,4000,1.0978396858886384e-08,-25.53740874387689,-2.5505887180088394e-08,3300.3383753299713
16,4,8.0,8.0,8,0.0,True,4000,1.1263523492625014e-08,-25.5374087590384,-1.5161507604943836e-08,6111.461603164673
16,4,8.0,8.0,8,0.0,True,4000,1.2484861145744043e-08,-25.537408769790083,-1.075168398756432e-08,6432.2960839271545
