8,4,12.0,8.0,12,6.0,True,100,0.0021641894240929105,-25.822306101276766,-25.822306101276766,147.36600995063782
8,4,12.0,8.0,12,6.0,True,100,0.002141346358826013,-25.822309036040306,-2.934763539741425e-06,114.5611035823822
8,4,12.0,8.0,12,6.0,True,200,0.000635652555388333,-25.82252921858965,-0.00022018254934508263,231.4580523967743
8,4,12.0,8.0,12,6.0,True,200,0.0006266127824119394,-25.82253015696819,-9.383785410932433e-07,251.61233067512512
8,4,12.0,8.0,12,6.0,True,400,0.00040533907827011717,-25.822559453296464,-2.92963282717551e-05,392.26075172424316
8,4,12.0,8.0,12,6.0,True,400,0.0003765912542803562,-25.82256300774755,-3.5544510872398405e-06,509.15629625320435
8,4,12.0,8.0,12,6.0,True,400,0.0003657561042018642,-25.822564120391757,-1.1126442061026864e-06,526.4411075115204
8,4,12.0,8.0,12,6.0,True,800,0.00014898905010340968,-25.822589521001408,-2.5400609651171635e-05,669.878249168396
8,4,12.0,8.0,12,6.0,True,800,5.518819330063707e-05,-25.82259922375991,-9.702758500651498e-06,829.6272542476654
8,4,12.0,8.0,12,6.0,True,800,2.6596466000228247e-05,-25.822602045680263,-2.821920354278973e-06,885.7087378501892
8,4,12.0,8.0,12,6.0,True,800,2.5017840698637883e-05,-25.822602235018977,-1.8933871359649856e-07,897.2712285518646
8,4,12.0,8.0,12,6.0,True,1600,1.9473475845188663e-05,-25.822602735413614,-5.003946377257762e-07,939.9797513484955
8,4,12.0,8.0,12,6.0,True,1600,1.7768084603630996e-05,-25.822602898539724,-1.6312610995328214e-07,936.2348942756653
8,4,12.0,8.0,12,6.0,True,1600,1.365462878766266e-05,-25.822603320869288,-4.22329563321e-07,956.0027384757996
8,4,12.0,8.0,12,6.0,True,2000,1.2508896702456695e-05,-25.822603434070203,-1.1320091530819809e-07,972.7538142204285
8,4,12.0,8.0,12,6.0,True,2000,9.969640586859896e-06,-25.822603676614435,-2.425442318099158e-07,985.4665036201477
8,4,12.0,8.0,12,6.0,True,2000,5.372392820390817e-06,-25.822604112313275,-4.3569884056182673e-07,984.737254858017
8,4,12.0,8.0,12,6.0,True,4000,4.205214509056619e-06,-25.822604218127047,-1.0581377196672292e-07,1006.4630966186523
8,4,12.0,8.0,12,6.0,True,4000,2.906321697082679e-06,-25.822604336064398,-1.1793735055221077e-07,1022.045821428299
8,4,12.0,8.0,12,6.0,True,4000,2.4633869770696054e-06,-25.822604379684456,-4.3620058676197004e-08,1032.2443449497223
8,4,12.0,8.0,12,6.0,True,4000,1.7823487041823765e-06,-25.822604441112905,-6.142844810597126e-08,1043.6211786270142
