16,4,12.0,8.0,32,0.0,True,100,1.188271040523432,-65.88267937314038,-65.88267937314038,529.2988450527191
16,4,12.0,8.0,32,0.0,True,100,1.1643600892411996,-65.88527953468378,-0.0026001615433983716,486.0432276725769
16,4,12.0,8.0,32,0.0,True,200,0.9643010478494034,-66.47174426092371,-0.5864647262399387,1228.93510055542
16,4,12.0,8.0,32,0.0,True,200,0.9708965864556376,-66.47231842602486,-0.0005741651011419435,927.5909788608551
16,4,12.0,8.0,32,0.0,True,400,0.21741379787727055,-66.85577510292349,-0.38345667689863205,2449.0118198394775
16,4,12.0,8.0,32,0.0,True,400,0.2174075900002208,-66.85578154122015,-6.438296665578491e-06,2211.8311252593994
16,4,12.0,8.0,32,0.0,True,400,0.21740339063035208,-66.85578226530801,-7.240878545644591e-07,2222.4115743637085
16,4,12.0,8.0,32,0.0,True,800,0.03504557609994663,-66.87814894103153,-0.022366675723517915,8464.536536455154
16,4,12.0,8.0,32,0.0,True,800,0.035325095600455825,-66.87815894615245,-1.0005120927303324e-05,8463.525925636292
16,4,12.0,8.0,32,0.0,True,800,0.035349921762644954,-66.87815988821359,-9.420611348787133e-07,7934.921713590622
16,4,12.0,8.0,32,0.0,True,800,0.03534745334309264,-66.87816003374269,-1.4552909988196916e-07,5259.903078556061
16,4,12.0,8.0,32,0.0,True,1600,0.014116327320152777,-66.88392941619865,-0.005769382455966365,18804.973061800003
16,4,12.0,8.0,32,0.0,True,1600,0.014111285713624966,-66.8839342946195,-4.878420838849706e-06,29097.32633638382
16,4,12.0,8.0,32,0.0,True,1600,0.014098330728302244,-66.88393623797562,-1.9433561249115883e-06,25537.83865761757
16,4,12.0,8.0,32,0.0,True,2000,0.009480754154537863,-66.88487423697592,-0.0009379990002997829,36206.46461224556
16,4,12.0,8.0,32,0.0,True,2000,0.0096590164475856,-66.88487855245896,-4.315483039363244e-06,34799.86209702492
16,4,12.0,8.0,32,0.0,True,2000,0.009678091924797627,-66.88488084688473,-2.2944257693779946e-06,34606.30962443352
