12,4,8.8,8.0,14,0.0,True,100,0.08587033274625355,-37.32267805029105,-37.32267805029105,290.07627964019775
12,4,8.8,8.0,14,0.0,True,100,0.09126509473253464,-37.32296263560071,-0.0002845853096573592,255.80304312705994
12,4,8.8,8.0,14,0.0,True,200,0.019772805649381553,-37.3406582212388,-0.017695585638087152,559.4602947235107
12,4,8.8,8.0,14,0.0,True,200,0.019777927235281823,-37.340659877777355,-1.656538557881504e-06,544.9260566234589
12,4,8.8,8.0,14,0.0,True,400,0.003800186871785627,-37.34354328171915,-0.002883403941794427,1964.4222950935364
12,4,8.8,8.0,14,0.0,True,400,0.0038022200867544598,-37.34354343581622,-1.5409707287972196e-07,2009.3414976596832
12,4,8.8,8.0,14,0.0,True,400,0.0038026010586236225,-37.34354347982741,-4.401118758323719e-08,2038.9927895069122
12,4,8.8,8.0,14,0.0,True,800,0.0006422448939247261,-37.34407685754812,-0.0005333777207070511,7819.7712659835815
12,4,8.8,8.0,14,0.0,True,800,0.0006421574275918829,-37.344076987974546,-1.3042642876825994e-07,8633.429011106491
12,4,8.8,8.0,14,0.0,True,800,0.0006419362425731379,-37.344077024096386,-3.612183974155414e-08,8700.913773536682
12,4,8.8,8.0,14,0.0,True,800,0.0006417532354134892,-37.34407704352302,-1.9426636299613165e-08,5024.1265387535095
12,4,8.8,8.0,14,0.0,True,1600,3.248284360779508e-05,-37.34415576805209,-7.872452906809713e-05,26391.43061876297
12,4,8.8,8.0,14,0.0,True,1600,3.1376285278383875e-05,-37.344155888714745,-1.2066265497878703e-07,34180.361743211746
12,4,8.8,8.0,14,0.0,True,1600,3.0200647188394248e-05,-37.344155978571,-8.985625754576176e-08,36184.30686926842
12,4,8.8,8.0,14,0.0,True,2000,1.3176776292311932e-05,-37.34415760266175,-1.624090749885454e-06,57081.507377147675
12,4,8.8,8.0,14,0.0,True,2000,1.269042786589242e-05,-37.34415764682067,-4.415891652342907e-08,60747.31641340256
12,4,8.8,8.0,14,0.0,True,2000,1.2327785498200707e-05,-37.34415767966039,-3.283972205281316e-08,62040.38193440437
