31,4,24.0,8.0,0.1,20,10.0,True,100,0.014788607135415077,-58.72551996025752,-58.72551996025752,411.02593660354614
31,4,24.0,8.0,0.1,20,10.0,True,100,0.01531087720695723,-58.72567450537873,-0.00015454512120527397,425.585497379303
31,4,24.0,8.0,0.1,20,10.0,True,200,0.0033217802242688776,-58.73151200964654,-0.005837504267816485,1055.591147661209
31,4,24.0,8.0,0.1,20,10.0,True,200,0.0030034264282221557,-58.73190808593897,-0.0003960762924251071,958.6816697120667
31,4,24.0,8.0,0.1,20,10.0,True,400,0.0006815124793320138,-58.734370633935185,-0.002462547996216813,1747.1386539936066
31,4,24.0,8.0,0.1,20,10.0,True,400,0.00027996276048725127,-58.734470748703465,-0.00010011476827997967,3134.847776412964
31,4,24.0,8.0,0.1,20,10.0,True,400,0.00017089617631427248,-58.73450054218985,-2.9793486383766776e-05,3444.125011205673
31,4,24.0,8.0,0.1,20,10.0,True,800,1.9863985471602064e-05,-58.73452986142009,-2.931923024362959e-05,5715.9454555511475
31,4,24.0,8.0,0.1,20,10.0,True,800,3.460695552376421e-06,-58.73453211567578,-2.254255690559148e-06,9138.615979194641
31,4,24.0,8.0,0.1,20,10.0,True,800,1.153818175231041e-06,-58.734532522013765,-4.0633798192857284e-07,10839.583627939224
31,4,24.0,8.0,0.1,20,10.0,True,800,3.785403352259078e-07,-58.73453264146435,-1.1945058275841802e-07,10561.255696773529
31,4,24.0,8.0,0.1,20,10.0,True,1600,1.3706721808467676e-07,-58.73453267406059,-3.2596240373550245e-08,10588.008040428162
31,4,24.0,8.0,0.1,20,10.0,True,1600,6.11125870966098e-08,-58.734532683383186,-9.322597804839461e-09,16333.163893461227
31,4,24.0,8.0,0.1,20,10.0,True,1600,3.601371691979636e-08,-58.73453268628949,-2.9063045303701074e-09,20030.35286283493
31,4,24.0,8.0,0.1,20,10.0,True,2000,2.835531680617593e-08,-58.734532687335,-1.0455067922521266e-09,22790.12867951393
31,4,24.0,8.0,0.1,20,10.0,True,2000,2.2359017835155074e-08,-58.734532688082304,-7.473062169083278e-10,25394.254551887512
31,4,24.0,8.0,0.1,20,10.0,True,2000,1.9251275336829825e-08,-58.73453268844927,-3.6696690131066134e-10,26145.02690720558
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.6691502617764136e-08,-58.73453268873782,-2.885514049921767e-10,32174.802580356598
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.4306351681829946e-08,-58.73453268899888,-2.610605065456184e-10,38178.10484409332
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.4283614578584867e-08,-58.7345326889879,1.0984990694851149e-11,1388.5239968299866
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.3901626519714395e-08,-58.73453268904843,-6.053113565940293e-11,4910.0942006111145
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.3937096842085916e-08,-58.73453268903208,1.6349588349839905e-11,1402.0117807388306
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.3479623029073987e-08,-58.734532689093456,-6.137668151495745e-11,4947.935106515884
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.121634445741303e-08,-58.734532689353664,-58.734532689353664,6708.973642349243
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.2357306982430488e-08,-58.7345326892256,1.2806111726604286e-10,1887.8941309452057
31,4,24.0,8.0,0.1,20,10.0,True,4000,1.1243175369414634e-08,-58.73453268935395,-1.283453343603469e-10,5798.737206459045
31,4,24.0,8.0,0.1,20,10.0,True,6000,1.2544661358846139e-08,-58.73453268920501,1.489368628426746e-10,1838.2007286548615
31,4,24.0,8.0,0.1,20,10.0,True,6000,1.1320481569214585e-08,-58.734532689344874,-1.3986323210701812e-10,2810.6807203292847
