36,5,35.0,8.0,-0.5,36,18.0,True,100,0.1538273459791526,-104.09786747930403,-104.09786747930403,1269.7140412330627
36,5,35.0,8.0,-0.5,36,18.0,True,100,0.15387413972712238,-104.09788361129799,-1.6131993959334068e-05,1273.8530492782593
36,5,35.0,8.0,-0.5,36,18.0,True,200,0.004975321928213816,-105.55289589526487,-1.4550122839668802,2780.56831240654
36,5,35.0,8.0,-0.5,36,18.0,True,200,0.004880258957200567,-105.5529107576536,-1.4862388738379195e-05,2907.62850856781
36,5,35.0,8.0,-0.5,36,18.0,True,400,3.3401805922053256e-05,-105.55349761168081,-0.0005868540272047085,5910.015963315964
36,5,35.0,8.0,-0.5,36,18.0,True,400,1.0026895324699984e-05,-105.55349996186341,-2.350182597865569e-06,7589.9856650829315
36,5,35.0,8.0,-0.5,36,18.0,True,400,1.0034447768930662e-05,-105.55349996089983,9.63581214818987e-10,468.16442799568176
36,5,35.0,8.0,-0.5,36,18.0,True,800,7.540802472554028e-07,-105.55350083637997,-8.754801399390999e-07,13081.028107404709
36,5,35.0,8.0,-0.5,36,18.0,True,800,2.889228244799973e-07,-105.55350087867706,-4.229708849834424e-08,15588.925279140472
36,5,35.0,8.0,-0.5,36,18.0,True,800,1.9569234529556175e-07,-105.55350088709926,-8.42220515551162e-09,18340.85476875305
36,5,35.0,8.0,-0.5,36,18.0,True,800,1.5133447582537813e-07,-105.55350089099879,-3.899529588125006e-09,15659.765514850616
36,5,35.0,8.0,-0.5,36,18.0,True,1600,9.655196373504052e-08,-105.55350089603934,-5.040547534918005e-09,27857.793800115585
36,5,35.0,8.0,-0.5,36,18.0,True,1600,7.298879261888914e-08,-105.553500898155,-2.1156552065804135e-09,35040.12194252014
36,5,35.0,8.0,-0.5,36,18.0,True,1600,6.228765506871493e-08,-105.55350089907837,-9.233787068296806e-10,22029.46053814888
36,5,35.0,8.0,-0.5,36,18.0,True,2000,6.31425806227404e-08,-105.55350089897307,1.0530243343964685e-10,1320.3060007095337
36,5,35.0,8.0,-0.5,36,18.0,True,2000,5.8415027817145604e-08,-105.55350089942552,-4.524451924226014e-10,4953.351729393005
36,5,35.0,8.0,-0.5,36,18.0,True,2000,6.017764193243263e-08,-105.55350089922177,2.0374102405185113e-10,1353.8047907352448
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.6103114036598235e-08,-105.55350089963235,-4.105800144316163e-10,5346.864465475082
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.8827936346646674e-08,-105.55350089935718,2.751789907051716e-10,1365.8550980091095
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.420952370673822e-08,-105.55350089979356,-4.3638692659442313e-10,5823.01707816124
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.8351361450339675e-08,-105.553500899409,3.845599394480814e-10,1398.7812917232513
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.351466838693464e-08,-105.55350089985656,-4.475566584005719e-10,6099.264482021332
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.933363922237037e-08,-105.55350089933339,5.231726163401618e-10,1403.611006975174
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.884249265948805e-08,-105.55350089939557,-105.55350089939557,9536.539660692215
36,5,35.0,8.0,-0.5,36,18.0,True,4000,5.613402937915719e-08,-105.55350089963521,-2.396376430624514e-10,3294.4979224205017
36,5,35.0,8.0,-0.5,36,18.0,True,4000,7.311065849831785e-08,-105.55350089809725,1.5379555406980217e-09,2576.1769785881042
36,5,35.0,8.0,-0.5,36,18.0,True,6000,5.590665204049673e-08,-105.5535008996147,-1.5174492773439852e-09,9398.304519891739
36,5,35.0,8.0,-0.5,36,18.0,True,6000,7.730523232880538e-08,-105.55350089773627,1.8784334088195465e-09,2362.4449825286865
