31,4,24.0,8.0,-0.5,26,13.0,True,100,0.02862309529700724,-74.08112677277143,-74.08112677277143,577.6000356674194
31,4,24.0,8.0,-0.5,26,13.0,True,100,0.028620935168873984,-74.08112716128046,-3.8850903649745305e-07,812.535747051239
31,4,24.0,8.0,-0.5,26,13.0,True,200,0.00047252595686586585,-74.0859205512654,-0.004793389984939722,1055.0545511245728
31,4,24.0,8.0,-0.5,26,13.0,True,200,0.0004714691394838156,-74.08592068973407,-1.384686640903965e-07,1136.5437550544739
31,4,24.0,8.0,-0.5,26,13.0,True,400,1.8290122170591636e-05,-74.08597711369498,-5.6423960913321025e-05,2131.27179479599
31,4,24.0,8.0,-0.5,26,13.0,True,400,7.521870429632429e-06,-74.08597833912833,-1.2254333512373705e-06,2775.446623325348
31,4,24.0,8.0,-0.5,26,13.0,True,400,2.353702257108864e-06,-74.08597889074022,-5.516118903869938e-07,3215.30028796196
31,4,24.0,8.0,-0.5,26,13.0,True,800,1.2871769286217661e-06,-74.08597900050933,-1.0976910402860085e-07,3851.699780225754
31,4,24.0,8.0,-0.5,26,13.0,True,800,3.3418928085563175e-07,-74.08597909870706,-9.819773083563632e-08,4255.864126443863
31,4,24.0,8.0,-0.5,26,13.0,True,800,1.8604805547044285e-07,-74.08597911320503,-1.4497970823867945e-08,5169.858552932739
31,4,24.0,8.0,-0.5,26,13.0,True,800,8.173810888809051e-08,-74.08597912345172,-1.024669415983226e-08,7989.216900110245
31,4,24.0,8.0,-0.5,26,13.0,True,1600,5.2183168024783706e-08,-74.08597912643603,-2.984307911901851e-09,9694.319770812988
31,4,24.0,8.0,-0.5,26,13.0,True,1600,3.3463039719431506e-08,-74.08597912826043,-1.8244037391923484e-09,10500.52702665329
31,4,24.0,8.0,-0.5,26,13.0,True,1600,2.757406038246806e-08,-74.08597912886798,-6.075424607843161e-10,12089.642483711243
31,4,24.0,8.0,-0.5,26,13.0,True,2000,2.3279430358912398e-08,-74.08597912927397,-4.0598990835860604e-10,13675.921705245972
31,4,24.0,8.0,-0.5,26,13.0,True,2000,2.0336304923134714e-08,-74.08597912956583,-2.9186253414081875e-10,12494.766629457474
31,4,24.0,8.0,-0.5,26,13.0,True,2000,1.8497303919858842e-08,-74.08597912973666,-1.7082868453144329e-10,14986.440665245056
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.8886568046138176e-08,-74.08597912968915,4.75068873129203e-11,777.2237911224365
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.7832462722054184e-08,-74.08597912978814,-9.899281394609716e-11,18556.27864766121
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.764511113463561e-08,-74.08597912980471,-1.6569856597925536e-11,5959.155719280243
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.731678238018354e-08,-74.08597912984867,-4.39541736341198e-11,3577.0022044181824
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.8310861160748496e-08,-74.08597912973765,1.1101519703515805e-10,1287.7249426841736
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.7110323824797157e-08,-74.08597912987284,-1.3518786090571666e-10,3729.523050546646
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.9395899298517583e-08,-74.08597912965104,-74.08597912965104,2560.1984372138977
31,4,24.0,8.0,-0.5,26,13.0,True,4000,1.6945705590341486e-08,-74.0859791298829,-2.318643055332359e-10,1991.3677270412445
31,4,24.0,8.0,-0.5,26,13.0,True,4000,2.099932317651743e-08,-74.08597912948287,4.000355602329364e-10,929.758481502533
31,4,24.0,8.0,-0.5,26,13.0,True,6000,1.7113962034935673e-08,-74.08597912986379,-3.809219606409897e-10,2029.5585644245148
31,4,24.0,8.0,-0.5,26,13.0,True,6000,2.1642335930938122e-08,-74.08597912942537,4.38419078818697e-10,910.4580194950104
